loan_id,customer_id,age,gender,region,employment_type,loan_purpose,loan_amount,term_months,interest_rate,annual_income,issue_date,earliest_credit_line,fico_score,num_delinquencies_2yrs,open_credit_lines,revolving_utilization_pct,overdraft_count_6m,cashflow_volatility_score,monthly_installment,handled_by_employee_id,off_hours_access_flag,bulk_download_flag,loan_status,credit_history_months,dti_ratio,lti_ratio,fico_bucket,loan_status_group,default_flag,liquidity_proxy,cost_to_income_proxy,risk_segment,pca_1,pca_2
LN102075,CUST22075,36,Male,South,Salaried,Credit Card Refinance,50000.0,60,13.78,759100.0,2021-08-27,2014-11-24,592,1,3,31.78,0,5516.62,1157.72,EMP1028,0,0,Current,81,0.0183,0.0659,Fair,Good,0,0.6821999999999999,0.04823,Watch-list,-0.7014103181235758,-0.9466827539388291
LN102076,CUST22076,46,Male,West,Salaried,Business,50000.0,24,15.35,795600.0,2022-05-18,2010-04-10,633,2,3,55.27,1,984.25,2432.66,EMP1114,0,0,Current,145,0.0367,0.0628,Fair,Good,0,0.4472999999999999,0.0537249999999999,Watch-list,0.9527912387292669,-0.8887946274195997
LN102077,CUST22077,53,Female,South,Salaried,Home,61600.0,36,9.86,348000.0,2024-08-29,2013-05-20,603,0,5,39.4,1,1387.22,1983.61,EMP1049,1,0,Current,135,0.0684,0.177,Fair,Good,0,0.6060000000000001,0.0345099999999999,Low-Risk,0.019746217063285446,0.40377419996170955
LN102078,CUST22078,38,Male,West,Salaried,Personal,55800.0,24,11.92,440600.0,2026-03-19,2023-03-21,637,0,6,17.01,1,2062.41,2624.62,EMP1050,0,0,Current,36,0.0715,0.1266,Fair,Good,0,0.8299,0.04172,Low-Risk,-1.5734813169436062,0.2100522884226474
LN102079,CUST22079,35,Male,Central,Salaried,Personal,50000.0,180,16.51,285200.0,2025-05-04,2020-04-09,795,0,7,44.83,0,6986.24,752.21,EMP1078,0,0,Fully Paid,61,0.0316,0.1753,Very Good,Good,0,0.5517000000000001,0.057785,Moderate-Risk,0.4093586209683252,0.018636349780913396
LN102080,CUST22080,40,Male,South,Self-Employed,Business,50000.0,48,12.77,352000.0,2024-09-17,2011-01-02,671,0,1,68.17,0,4330.96,1335.67,EMP1104,0,0,Current,164,0.0455,0.142,Good,Good,0,0.3183,0.044695,Moderate-Risk,2.0122002589300942,-0.24221570640632747
LN102081,CUST22081,46,Male,Central,Salaried,Business,50000.0,240,11.22,238600.0,2021-10-06,2009-07-07,782,0,3,0.58,0,9195.06,523.6,EMP1003,0,0,Current,147,0.0263,0.2096,Very Good,Good,0,0.9942,0.03927,Low-Risk,-2.739442751645508,0.37734881695946243
LN102082,CUST22082,24,Male,East,Salaried,Personal,50000.0,48,16.18,273900.0,2022-02-10,2014-07-30,707,0,5,42.46,0,11027.96,1421.63,EMP1061,0,0,Current,90,0.0623,0.1825,Good,Good,0,0.5753999999999999,0.0566299999999999,Low-Risk,0.25512026397665283,0.4325344125111288
LN102083,CUST22083,21,Male,West,Salaried,Home,50000.0,60,9.99,296700.0,2026-04-24,2006-09-25,639,0,7,6.65,0,4695.78,1062.11,EMP1049,1,0,Current,235,0.043,0.1685,Fair,Good,0,0.9335,0.0349649999999999,Low-Risk,-2.3486293536360487,0.2157514966050001
LN102084,CUST22084,33,Female,West,Salaried,Personal,50000.0,84,6.5,408500.0,2021-08-19,2008-05-23,671,1,6,42.62,0,4433.8,742.47,EMP1103,0,0,Fully Paid,159,0.0218,0.1224,Good,Good,0,0.5738000000000001,0.02275,Watch-list,0.0689522358318536,-0.6418705120396321
LN102085,CUST22085,26,Male,South,Self-Employed,Business,50000.0,84,9.01,557600.0,2025-03-03,2019-10-16,680,2,3,10.56,0,2201.51,804.71,EMP1033,0,0,Fully Paid,65,0.0173,0.0897,Good,Good,0,0.8944,0.031535,Watch-list,-2.273676896697737,-0.7678855304821466
LN102086,CUST22086,34,Male,South,Self-Employed,Education,50000.0,36,15.14,1106200.0,2022-08-29,2012-09-18,658,0,4,70.44,0,4809.63,1736.7,EMP1062,0,0,Default,119,0.0188,0.0452,Fair,Bad,1,0.2956,0.05299,Moderate-Risk,2.108605581432707,-1.2479385365898075
LN102087,CUST22087,38,Male,North,Self-Employed,Business,50000.0,36,13.17,361800.0,2025-11-07,2011-05-06,594,0,6,29.7,2,6158.35,1688.79,EMP1104,0,0,Current,174,0.056,0.1382,Fair,Good,0,0.7030000000000001,0.046095,Low-Risk,-0.6478141753950359,0.07820379361266737
LN102088,CUST22088,35,Male,East,Salaried,Education,50000.0,12,11.72,611300.0,2025-05-08,2011-08-05,718,1,7,74.78,0,4337.16,4435.89,EMP1112,0,0,Fully Paid,165,0.0871,0.0818,Good,Good,0,0.2522,0.04102,Moderate-Risk,2.4107907734350773,-0.2985051459271635
LN102089,CUST22089,55,Male,Central,Salaried,Home,50000.0,120,14.9,400900.0,2023-12-20,2018-04-17,651,0,8,61.31,2,7743.41,803.62,EMP1087,0,0,Current,68,0.0241,0.1247,Fair,Good,0,0.3869,0.0521499999999999,Moderate-Risk,1.5744533032115093,-0.5322348510498818
LN102090,CUST22090,43,Female,West,Salaried,Credit Card Refinance,50000.0,84,12.03,751300.0,2023-01-03,2009-09-16,660,0,9,66.72,2,6503.65,883.44,EMP1065,0,0,Fully Paid,160,0.0141,0.0666,Fair,Good,0,0.3328,0.042105,Moderate-Risk,1.9004178961828295,-1.14587695803245
LN102091,CUST22091,43,Female,South,Salaried,Credit Card Refinance,50000.0,12,10.79,221800.0,2024-09-28,2017-06-04,652,0,5,3.97,0,3095.83,4414.19,EMP1025,0,0,Current,88,0.2388,0.2254,Fair,Good,0,0.9603,0.0377649999999999,Distressed,-2.344269965381426,2.903056391356982
LN102092,CUST22092,46,Male,West,Salaried,Home,50000.0,36,14.17,329500.0,2022-03-09,2012-07-02,738,0,4,63.57,1,3197.64,1713.01,EMP1011,0,0,Current,116,0.0624,0.1517,Good,Good,0,0.3642999999999999,0.0495949999999999,Moderate-Risk,1.7561913934611828,0.07466897854933384
LN102093,CUST22093,27,Male,West,Salaried,Home,50000.0,48,10.28,637000.0,2021-11-10,2008-02-27,622,0,3,20.88,0,3895.55,1274.86,EMP1040,0,0,Fully Paid,164,0.024,0.0785,Fair,Good,0,0.7912,0.0359799999999999,Low-Risk,-1.4089993623155521,-0.7424170866994311
LN102094,CUST22094,51,Male,South,Self-Employed,Personal,50000.0,48,13.07,609200.0,2025-10-28,2013-10-17,617,1,3,46.17,1,955.07,1343.11,EMP1052,0,0,Current,144,0.0265,0.0821,Fair,Good,0,0.5383,0.045745,Watch-list,0.364279674510091,-0.8092417399995098
LN102095,CUST22095,39,Female,North,Salaried,Business,50000.0,48,8.96,615400.0,2022-12-08,2008-05-28,702,0,2,60.88,0,1790.74,1243.3,EMP1086,0,0,Current,174,0.0242,0.0812,Good,Good,0,0.3912,0.03136,Moderate-Risk,1.426779057592556,-0.950660421308889
LN102096,CUST22096,47,Female,North,Retired,Auto,50000.0,240,8.13,960400.0,2025-10-11,2017-07-12,750,0,2,68.16,0,1367.81,422.27,EMP1071,0,0,Fully Paid,99,0.0053,0.0521,Very Good,Good,0,0.3184,0.028455,Moderate-Risk,1.9124489943620526,-1.4335342467098071
LN102097,CUST22097,28,Female,Central,Salaried,Home,50000.0,84,8.73,170500.0,2024-10-06,2009-06-27,701,0,9,41.32,0,11000.77,797.62,EMP1008,0,0,Fully Paid,183,0.0561,0.2933,Good,Good,0,0.5868,0.030555,Low-Risk,0.1876447697076754,1.0926206719872973
LN102098,CUST22098,22,Male,West,Self-Employed,Personal,50000.0,24,11.42,221900.0,2022-06-12,2021-02-24,822,0,3,11.52,0,4344.17,2340.15,EMP1049,0,0,Current,16,0.1266,0.2253,Excellent,Good,0,0.8848,0.03997,Low-Risk,-1.870043860346972,1.5854314019441926
LN102099,CUST22099,48,Female,South,Salaried,Auto,98200.0,36,9.43,602400.0,2024-10-14,2020-03-21,619,2,2,76.78,0,3935.78,3142.42,EMP1080,0,0,Current,55,0.0626,0.163,Fair,Good,0,0.2321999999999999,0.0330049999999999,Moderate-Risk,2.482768612501114,-0.04920903795935975
LN102100,CUST22100,44,Male,South,Business Owner,Auto,50000.0,36,9.52,692000.0,2022-01-07,2002-07-17,539,0,6,12.12,0,5203.47,1602.11,EMP1085,0,0,Fully Paid,234,0.0278,0.0723,Poor,Good,0,0.8788,0.0333199999999999,Low-Risk,-2.046089748302671,-0.7077720370046432
LN102101,CUST22101,30,Male,West,Salaried,Personal,50000.0,36,11.01,634300.0,2024-06-03,2021-10-11,711,0,2,27.08,1,8893.65,1637.17,EMP1034,0,0,Current,32,0.031,0.0788,Good,Good,0,0.7292000000000001,0.038535,Low-Risk,-0.9148066913101949,-0.67513656231667
LN102102,CUST22102,30,Female,Central,Salaried,Business,50000.0,84,11.27,1962600.0,2024-11-30,2011-05-08,680,0,9,24.08,0,2824.95,863.24,EMP1091,0,1,Current,163,0.0053,0.0255,Good,Good,0,0.7592,0.0394449999999999,Low-Risk,-1.2131955090103284,-1.3550150684633915
LN102103,CUST22103,52,Female,West,Salaried,Personal,64600.0,36,6.54,267300.0,2021-08-16,2003-03-22,710,0,6,5.26,0,1913.99,1981.1,EMP1058,0,0,Current,221,0.0889,0.2417,Good,Good,0,0.9474,0.0228899999999999,Low-Risk,-2.3789307642193807,1.2457235023472841
LN102104,CUST22104,26,Male,East,Retired,Education,50000.0,48,6.5,542000.0,2024-04-11,2006-12-17,735,0,4,10.16,0,4390.73,1185.75,EMP1097,0,0,Current,208,0.0263,0.0923,Good,Good,0,0.8984,0.02275,Low-Risk,-2.1635832056546374,-0.6084172184691752
LN102105,CUST22105,58,Male,South,Retired,Education,58900.0,48,12.78,425500.0,2022-10-29,2004-07-01,580,0,7,70.11,2,4378.65,1573.72,EMP1088,0,0,Current,220,0.0444,0.1384,Poor,Good,0,0.2989,0.04473,Moderate-Risk,2.1978821305577525,-0.2722177096998733
LN102106,CUST22106,30,Male,East,Salaried,Personal,50000.0,36,11.95,622700.0,2023-07-06,2003-10-31,661,0,5,70.61,0,3093.68,1659.52,EMP1066,0,0,Current,236,0.032,0.0803,Fair,Good,0,0.2939,0.0418249999999999,Moderate-Risk,2.132589400440383,-0.8793495004503081
LN102107,CUST22107,47,Male,South,Self-Employed,Auto,50000.0,36,7.12,544000.0,2025-06-08,2017-08-27,718,1,12,69.48,0,6189.46,1546.6,EMP1082,0,0,Current,93,0.0341,0.0919,Good,Good,0,0.3051999999999999,0.0249199999999999,Moderate-Risk,1.9723128510124037,-0.8627748830033084
LN102108,CUST22108,36,Male,West,Salaried,Auto,98800.0,84,12.9,332800.0,2023-12-29,2016-09-22,696,1,8,16.76,1,755.91,1792.0,EMP1005,0,0,Fully Paid,87,0.0646,0.2969,Good,Good,0,0.8324,0.0451499999999999,Watch-list,-1.5531760622237825,1.377075455202964
LN102109,CUST22109,46,Female,South,Salaried,Auto,50000.0,120,12.89,547600.0,2026-01-15,2022-09-30,668,0,7,19.13,1,2230.39,743.31,EMP1031,0,0,Current,40,0.0163,0.0913,Fair,Good,0,0.8087,0.045115,Low-Risk,-1.4769471456235976,-0.6825279499248992
LN102110,CUST22110,34,Female,West,Salaried,Credit Card Refinance,50400.0,12,10.53,463200.0,2022-12-25,2018-02-27,727,0,5,28.22,0,1260.21,4443.39,EMP1071,1,0,Fully Paid,58,0.1151,0.1088,Good,Good,0,0.7178,0.0368549999999999,Low-Risk,-0.7833688783856534,0.4880187881104331
LN102111,CUST22111,38,Female,South,Retired,Business,50000.0,60,17.77,474700.0,2023-11-26,2010-07-05,744,0,10,56.13,0,2011.83,1263.42,EMP1014,0,0,Fully Paid,161,0.0319,0.1053,Very Good,Good,0,0.4387,0.0621949999999999,Moderate-Risk,1.1691128829969804,-0.541140851900028
LN102112,CUST22112,40,Female,West,Salaried,Personal,50000.0,60,15.56,446900.0,2025-10-28,2018-07-16,546,0,5,65.45,0,348.76,1204.24,EMP1105,0,0,Fully Paid,87,0.0323,0.1119,Poor,Good,0,0.3454999999999999,0.05446,Moderate-Risk,1.790281856392915,-0.5639456494156272
LN102113,CUST22113,28,Male,South,Salaried,Credit Card Refinance,50000.0,84,10.22,1731300.0,2022-09-13,2015-03-24,782,1,2,57.13,0,453.99,835.75,EMP1025,0,0,Fully Paid,90,0.0058,0.0289,Very Good,Good,0,0.4286999999999999,0.03577,Moderate-Risk,1.0680320255241318,-1.5490554391736753
LN102114,CUST22114,48,Female,South,Salaried,Business,87900.0,60,10.28,154400.0,2022-07-08,2009-04-03,600,0,4,3.02,1,2025.01,1879.75,EMP1006,0,0,Fully Paid,159,0.1461,0.5693,Fair,Good,0,0.9698,0.0359799999999999,Distressed,-2.2667960171550847,4.409226078879937
LN102115,CUST22115,34,Female,East,Salaried,Credit Card Refinance,68500.0,120,6.83,898800.0,2022-11-11,2019-11-17,718,1,7,17.85,3,1916.1,789.35,EMP1030,0,0,Fully Paid,36,0.0105,0.0762,Good,Good,0,0.8215,0.023905,Watch-list,-1.612964949616913,-0.9520466603942298
LN102116,CUST22116,37,Male,North,Salaried,Auto,50000.0,12,15.42,629900.0,2024-10-27,2022-10-06,658,1,5,33.05,1,2957.46,4522.83,EMP1084,0,0,Fully Paid,25,0.0862,0.0794,Fair,Good,0,0.6695,0.05397,Watch-list,-0.498323056198023,-0.046161725131679064
LN102117,CUST22117,29,Male,Central,Salaried,Education,50000.0,36,12.29,294200.0,2022-11-29,2006-09-02,761,1,7,48.02,0,822.72,1667.65,EMP1038,0,0,Current,195,0.068,0.17,Very Good,Good,0,0.5198,0.043015,Watch-list,0.562415756374199,0.28811099872910156
LN102118,CUST22118,21,Male,East,Salaried,Personal,52100.0,84,14.13,362400.0,2023-08-14,2007-08-16,726,0,2,30.77,0,590.72,980.1,EMP1009,0,0,Current,192,0.0325,0.1438,Good,Good,0,0.6923,0.049455,Low-Risk,-0.6270263300824218,-0.16177489011738722
LN102119,CUST22119,37,Female,East,Salaried,Education,50000.0,120,6.5,718700.0,2023-10-13,2015-06-22,718,0,5,38.62,1,2714.76,567.74,EMP1105,0,0,Current,100,0.0095,0.0696,Good,Good,0,0.6138,0.02275,Low-Risk,-0.14634452445157012,-1.1108766018579128
LN102120,CUST22120,66,Female,West,Salaried,Auto,50000.0,36,13.99,454900.0,2023-04-10,2011-01-06,694,0,5,48.88,2,2262.89,1708.64,EMP1110,0,0,Fully Paid,147,0.0451,0.1099,Good,Good,0,0.5112,0.0489649999999999,Moderate-Risk,0.7040778587104225,-0.3489306999252627
LN102121,CUST22121,48,Male,Central,Salaried,Education,50000.0,60,9.87,430700.0,2023-05-13,2017-11-04,645,0,6,11.46,1,4483.46,1059.16,EMP1101,0,0,Current,66,0.0295,0.1161,Fair,Good,0,0.8854,0.034545,Low-Risk,-2.016372353745422,-0.3464182296134552
LN102122,CUST22122,39,Female,East,Business Owner,Personal,50000.0,24,13.37,303300.0,2022-07-18,2014-07-26,615,0,5,32.61,0,6673.9,2385.79,EMP1103,0,0,Current,96,0.0944,0.1649,Fair,Good,0,0.6738999999999999,0.0467949999999999,Low-Risk,-0.45673575171489905,0.6845776058891215
LN102123,CUST22123,37,Male,Central,Salaried,Business,50000.0,120,13.17,291400.0,2021-08-21,2019-12-13,590,0,3,9.17,0,1087.97,751.58,EMP1069,0,0,Fully Paid,20,0.031,0.1716,Fair,Good,0,0.9083,0.046095,Low-Risk,-2.166372312109076,0.13122329738061744
LN102124,CUST22124,40,Female,North,Self-Employed,Business,50000.0,84,11.43,260100.0,2022-11-24,2016-09-14,639,0,6,34.37,0,1137.07,867.47,EMP1036,0,0,Fully Paid,74,0.04,0.1922,Fair,Good,0,0.6563000000000001,0.040005,Low-Risk,-0.3676319726162999,0.23001040929051653
LN102125,CUST22125,46,Male,North,Salaried,Home,50000.0,36,9.27,334200.0,2024-04-11,2022-12-20,739,0,5,29.66,2,4148.99,1596.28,EMP1077,0,0,Current,16,0.0573,0.1496,Good,Good,0,0.7034,0.0324449999999999,Low-Risk,-0.6449091073201184,0.12430983538897006
LN102126,CUST22126,27,Male,East,Salaried,Home,50000.0,60,12.78,412200.0,2024-03-06,2015-02-17,614,0,5,11.33,2,4148.42,1132.03,EMP1012,0,0,Current,109,0.033,0.1213,Fair,Good,0,0.8867,0.04473,Low-Risk,-1.974754321489996,-0.21862585091433084
LN102127,CUST22127,52,Male,South,Salaried,Education,50000.0,48,8.83,537600.0,2026-04-11,2015-05-30,758,0,5,50.24,0,4148.9,1240.22,EMP1106,1,0,Current,130,0.0277,0.093,Very Good,Good,0,0.4975999999999999,0.030905,Moderate-Risk,0.6909543296521288,-0.7688631502435265
LN102128,CUST22128,47,Female,East,Self-Employed,Personal,50000.0,36,14.86,281300.0,2025-08-22,2015-03-28,613,1,3,34.37,1,6465.25,1729.84,EMP1119,0,0,Current,125,0.0738,0.1777,Fair,Good,0,0.6563000000000001,0.0520099999999999,Watch-list,-0.36857815078236716,0.5293603921304734
LN102129,CUST22129,47,Male,South,Business Owner,Personal,55000.0,120,9.19,670300.0,2025-04-24,2017-11-05,669,1,6,37.02,1,2885.63,702.38,EMP1047,0,0,Fully Paid,90,0.0126,0.0821,Fair,Good,0,0.6297999999999999,0.032165,Watch-list,-0.30949941069400444,-0.9720904947679124
LN102130,CUST22130,44,Female,South,Salaried,Business,50000.0,24,11.57,268500.0,2021-08-14,2016-09-09,709,0,4,22.11,1,3917.78,2343.65,EMP1112,0,0,Fully Paid,59,0.1047,0.1862,Good,Good,0,0.7789,0.0404949999999999,Low-Risk,-1.1438254422402365,1.0005394546079311
LN102131,CUST22131,40,Male,West,Salaried,Business,73000.0,48,9.11,675300.0,2022-09-20,2013-02-04,746,0,5,63.25,1,3026.53,1820.42,EMP1088,0,0,Current,115,0.0323,0.1081,Very Good,Good,0,0.3675,0.031885,Moderate-Risk,1.6559591817819768,-0.6598079961094204
LN102132,CUST22132,47,Female,East,Self-Employed,Auto,50000.0,60,12.01,274800.0,2025-09-24,2008-03-20,656,1,3,51.6,0,674.61,1112.48,EMP1016,0,0,Current,210,0.0486,0.182,Fair,Good,0,0.484,0.0420349999999999,Moderate-Risk,0.7900751868165531,0.13407065025167647
LN102133,CUST22133,46,Female,Central,Salaried,Personal,50000.0,120,8.2,1341600.0,2024-01-01,2004-05-02,711,0,6,32.49,0,4448.11,611.93,EMP1044,0,0,Current,236,0.0055,0.0373,Good,Good,0,0.6751,0.0286999999999999,Low-Risk,-0.6249442729756202,-1.3508520018310206
LN102134,CUST22134,36,Male,West,Self-Employed,Business,50000.0,24,8.91,632000.0,2025-05-20,2018-06-13,693,1,4,36.07,2,2107.58,2282.17,EMP1099,0,0,Charged Off,83,0.0433,0.0791,Good,Bad,1,0.6393,0.0311849999999999,Watch-list,-0.31992548442005786,-0.6330891179200484
LN102135,CUST22135,33,Male,South,Salaried,Business,50000.0,60,18.84,702600.0,2024-12-22,2005-06-23,663,0,4,33.36,1,3275.97,1292.63,EMP1008,1,0,Fully Paid,234,0.0221,0.0712,Fair,Good,0,0.6664,0.06594,Low-Risk,-0.44238587946318075,-0.7617312741142642
LN102136,CUST22136,41,Female,South,Self-Employed,Auto,50000.0,12,14.2,402500.0,2023-06-27,2014-03-28,612,0,3,47.74,1,5056.71,4494.06,EMP1000,0,0,Current,111,0.134,0.1242,Fair,Good,0,0.5226,0.0496999999999999,Moderate-Risk,0.6586806716850487,0.7748074277475064
LN102137,CUST22137,57,Female,South,Salaried,Home,50000.0,120,12.68,617800.0,2023-07-07,2010-11-14,708,1,5,66.19,0,1995.42,737.15,EMP1100,0,0,Current,152,0.0143,0.0809,Good,Good,0,0.3381,0.0443799999999999,Moderate-Risk,1.7491753540673753,-1.0793305613066075
LN102138,CUST22138,26,Female,Central,Salaried,Auto,50000.0,36,13.15,222200.0,2022-03-11,2005-12-07,681,0,6,70.47,3,2339.36,1688.31,EMP1076,0,0,Current,195,0.0912,0.225,Good,Good,0,0.2953,0.0460249999999999,Moderate-Risk,2.3592451780866863,0.9182422109936028
LN102139,CUST22139,23,Male,North,Self-Employed,Credit Card Refinance,50000.0,84,12.48,258600.0,2025-08-14,2017-10-18,659,1,6,50.09,1,4368.87,895.52,EMP1027,0,0,Fully Paid,94,0.0416,0.1933,Fair,Good,0,0.4991,0.04368,Moderate-Risk,0.719743186335283,0.16151382392683697
LN102140,CUST22140,41,Male,South,Salaried,Personal,50000.0,60,11.22,373600.0,2024-01-03,2019-01-20,687,0,6,35.61,0,758.77,1092.61,EMP1001,0,1,Current,59,0.0351,0.1338,Good,Good,0,0.6439,0.03927,Low-Risk,-0.3112835360957306,-0.27042610697606345
LN102141,CUST22141,40,Female,Central,Salaried,Personal,50000.0,12,13.92,1019500.0,2023-07-08,2017-05-02,717,0,3,64.35,0,4133.2,4487.47,EMP1050,0,0,Current,74,0.0528,0.049,Good,Good,0,0.3565,0.0487199999999999,Moderate-Risk,1.7082202275498617,-0.8155284670049117
LN102142,CUST22142,41,Male,East,Salaried,Home,50000.0,24,8.85,769600.0,2021-11-28,2004-12-27,570,0,4,11.29,1,1686.78,2280.8,EMP1042,0,0,Current,203,0.0356,0.065,Poor,Good,0,0.8871,0.0309749999999999,Low-Risk,-2.0698736554294315,-0.6685817182772513
LN102143,CUST22143,42,Male,South,Salaried,Home,98200.0,36,16.61,150000.0,2023-11-30,2005-03-04,644,2,6,32.64,0,1509.34,3482.07,EMP1103,0,0,Current,225,0.2786,0.6547,Fair,Good,0,0.6736,0.0581349999999999,Distressed,-0.1424017140508462,6.408337298106081
LN102144,CUST22144,37,Male,North,Salaried,Education,50000.0,120,11.89,257200.0,2024-10-07,2021-04-30,616,0,5,31.95,2,2632.06,714.18,EMP1080,0,0,Current,41,0.0333,0.1944,Fair,Good,0,0.6805,0.041615,Low-Risk,-0.47884820803740397,0.20739774313934167
LN102145,CUST22145,56,Female,Central,Retired,Personal,50000.0,48,14.07,421800.0,2024-12-31,2010-10-25,621,0,10,15.64,0,2106.07,1368.08,EMP1020,0,0,Current,170,0.0389,0.1185,Fair,Good,0,0.8436,0.049245,Low-Risk,-1.7227462500618846,-0.19610916939874204
LN102146,CUST22146,22,Female,Central,Self-Employed,Personal,50000.0,180,16.53,882900.0,2025-05-15,2023-09-16,628,1,7,89.63,0,751.86,752.91,EMP1019,0,0,Current,20,0.0102,0.0566,Fair,Good,0,0.1037,0.057855,Moderate-Risk,3.401604647055072,-1.3789217031588026
LN102147,CUST22147,30,Male,South,Salaried,Home,50000.0,12,13.07,506000.0,2021-10-02,2004-02-22,751,0,4,15.75,3,2527.77,4467.51,EMP1025,0,0,Current,211,0.1059,0.0988,Very Good,Good,0,0.8425,0.045745,Low-Risk,-1.5629486499182461,0.4357069669671936
LN102148,CUST22148,38,Male,South,Business Owner,Auto,50000.0,12,8.91,150000.0,2023-06-30,2006-03-24,701,1,5,50.92,0,1500.6,4370.49,EMP1065,0,0,Fully Paid,207,0.3496,0.3333,Good,Good,0,0.4908,0.0311849999999999,Distressed,1.0545526850007387,4.663752398762408
LN102149,CUST22149,21,Male,West,Salaried,Business,50000.0,180,15.4,232100.0,2024-12-11,2009-03-29,608,1,6,20.87,2,6232.54,713.54,EMP1038,0,0,Current,188,0.0369,0.2154,Fair,Good,0,0.7913,0.0538999999999999,Watch-list,-1.2965749459359077,0.47582626407963446
LN102150,CUST22150,38,Male,West,Self-Employed,Home,57000.0,84,16.93,657400.0,2022-10-22,2006-02-26,692,1,6,63.38,0,4319.95,1162.54,EMP1118,0,1,Fully Paid,200,0.0212,0.0867,Good,Good,0,0.3661999999999999,0.0592549999999999,Moderate-Risk,1.5820305330109992,-0.8854949355164888
LN102151,CUST22151,58,Male,West,Salaried,Business,63800.0,84,6.5,495000.0,2025-01-05,2012-07-16,707,1,3,29.58,0,5610.64,947.39,EMP1035,0,0,Current,150,0.023,0.1289,Good,Good,0,0.7041999999999999,0.02275,Watch-list,-0.8437011430827035,-0.5111053990790616
LN102152,CUST22152,40,Female,East,Self-Employed,Home,50000.0,180,11.17,476500.0,2023-12-23,2020-03-07,656,0,2,52.7,0,5557.02,573.65,EMP1103,0,0,Current,46,0.0144,0.1049,Fair,Good,0,0.473,0.039095,Moderate-Risk,0.8601532856845826,-0.813037658789433
LN102153,CUST22153,42,Male,Central,Self-Employed,Home,50000.0,240,12.43,815500.0,2026-04-17,2007-12-06,596,0,7,78.71,0,803.17,565.6,EMP1006,0,0,Current,220,0.0083,0.0613,Fair,Good,0,0.2129000000000001,0.0435049999999999,Moderate-Risk,2.6693715116398398,-1.3274870481366066
LN102154,CUST22154,26,Male,South,Self-Employed,Personal,50000.0,12,10.66,365700.0,2022-04-25,2018-08-22,609,1,5,47.11,0,2945.52,4411.16,EMP1058,0,0,Current,44,0.1447,0.1367,Fair,Good,0,0.5288999999999999,0.0373099999999999,Watch-list,0.5075623791824433,0.9025146906514302
LN102155,CUST22155,33,Female,North,Salaried,Credit Card Refinance,50000.0,24,7.51,649700.0,2021-10-12,2016-07-04,576,0,7,53.54,0,1463.92,2250.21,EMP1052,0,1,Current,63,0.0416,0.077,Poor,Good,0,0.4646,0.026285,Moderate-Risk,0.8916110313409685,-0.7618065536457193
LN102156,CUST22156,35,Male,West,Salaried,Auto,50000.0,24,8.67,1091400.0,2022-03-22,2013-01-03,819,0,5,72.98,0,2312.97,2276.67,EMP1019,0,0,Fully Paid,111,0.025,0.0458,Excellent,Good,0,0.2702,0.0303449999999999,Moderate-Risk,2.2788447523357394,-1.2742834281325233
LN102157,CUST22157,36,Female,East,Salaried,Education,50000.0,120,6.5,500500.0,2025-08-03,2015-02-19,567,0,7,11.82,1,952.67,567.74,EMP1021,1,0,Current,125,0.0136,0.0999,Poor,Good,0,0.8818,0.02275,Low-Risk,-2.0442572373020806,-0.6946837951602044
LN102158,CUST22158,54,Male,Central,Salaried,Personal,54200.0,36,14.56,270500.0,2022-06-02,2019-08-05,598,0,6,29.43,0,3513.55,1867.2,EMP1015,0,0,Current,34,0.0828,0.2004,Fair,Good,0,0.7057,0.05096,Low-Risk,-0.666068925371464,0.8489332835289783
LN102159,CUST22159,46,Male,North,Salaried,Home,91200.0,60,15.9,349900.0,2024-09-25,2009-04-10,678,0,6,86.56,1,2998.85,2212.96,EMP1071,0,0,Current,186,0.0759,0.2606,Good,Good,0,0.1343999999999999,0.05565,Moderate-Risk,3.457090173584748,0.9411093203866433
LN102160,CUST22160,27,Female,Central,Self-Employed,Auto,50000.0,120,15.85,269200.0,2021-11-17,2018-04-10,561,1,3,58.65,0,1555.79,832.9,EMP1050,0,0,Fully Paid,43,0.0371,0.1857,Poor,Good,0,0.4135,0.055475,Moderate-Risk,1.290722150069348,0.045072506590433596
