loan_id,customer_id,age,gender,region,employment_type,loan_purpose,loan_amount,term_months,interest_rate,annual_income,issue_date,earliest_credit_line,fico_score,num_delinquencies_2yrs,open_credit_lines,revolving_utilization_pct,overdraft_count_6m,cashflow_volatility_score,monthly_installment,handled_by_employee_id,off_hours_access_flag,bulk_download_flag,loan_status,credit_history_months,dti_ratio,lti_ratio,fico_bucket,loan_status_group,default_flag,liquidity_proxy,cost_to_income_proxy
LN100796,CUST20796,39,Female,West,Self-Employed,Credit Card Refinance,77900.0,60,11.99,684400.0,2025-09-18,2011-03-30,692,0,5,80.57,1,1901.65,1732.45,EMP1112,0,0,Current,174,0.0304,0.1138,Good,Good,0,0.19430000000000003,0.041965
LN100797,CUST20797,47,Male,Central,Business Owner,Business,50000.0,84,6.91,433700.0,2025-10-04,2016-12-22,756,0,3,43.52,0,4132.62,752.44,EMP1090,0,0,Fully Paid,105,0.0208,0.1153,Very Good,Good,0,0.5648,0.024184999999999998
LN100798,CUST20798,40,Male,North,Salaried,Auto,80500.0,120,6.5,150000.0,2026-04-19,2015-03-19,727,0,6,53.84,0,4023.67,914.06,EMP1005,1,0,Current,133,0.0731,0.5367,Good,Good,0,0.4616,0.02275
LN100799,CUST20799,40,Male,South,Business Owner,Education,50000.0,36,9.7,325500.0,2024-08-17,2011-09-24,651,0,4,48.1,0,1422.85,1606.33,EMP1113,0,0,Current,155,0.0592,0.1536,Fair,Good,0,0.5189999999999999,0.033949999999999994
LN100800,CUST20800,50,Female,West,Salaried,Education,57400.0,84,13.53,537400.0,2026-02-25,2011-07-14,562,1,3,67.86,0,2881.83,1060.83,EMP1014,0,0,Fully Paid,175,0.0237,0.1068,Poor,Good,0,0.3214,0.047355
LN100801,CUST20801,34,Female,North,Salaried,Personal,50000.0,84,11.48,457400.0,2024-03-27,2011-02-03,559,0,5,7.88,0,3293.57,868.79,EMP1037,0,0,Current,158,0.0228,0.1093,Poor,Good,0,0.9212,0.04018
LN100802,CUST20802,41,Male,South,Salaried,Business,50000.0,120,13.35,784000.0,2025-03-31,2019-10-30,762,0,8,70.9,1,2114.18,756.91,EMP1073,0,0,Current,65,0.0116,0.0638,Very Good,Good,0,0.2909999999999999,0.046725
LN100803,CUST20803,34,Male,Central,Self-Employed,Education,50000.0,48,6.82,441900.0,2024-01-02,2008-10-19,678,0,1,53.28,4,588.69,1193.14,EMP1029,0,0,Current,182,0.0324,0.1131,Good,Good,0,0.46719999999999995,0.02387
LN100804,CUST20804,35,Male,South,Salaried,Education,50000.0,48,11.64,1218500.0,2025-08-25,2009-04-28,655,0,2,23.42,2,1486.04,1307.87,EMP1081,0,0,Current,196,0.0129,0.041,Fair,Good,0,0.7658,0.04074
LN100805,CUST20805,36,Female,Central,Salaried,Auto,50000.0,12,15.01,247000.0,2023-10-03,2022-01-15,637,0,7,55.56,1,2917.74,4513.15,EMP1036,0,0,Current,21,0.2193,0.2024,Fair,Good,0,0.4444,0.052535
LN100806,CUST20806,42,Male,North,Self-Employed,Personal,50000.0,120,16.15,588100.0,2021-09-25,2014-11-20,684,1,5,20.96,1,1065.46,842.25,EMP1035,0,0,Current,82,0.0172,0.085,Good,Good,0,0.7904,0.056524999999999985
LN100807,CUST20807,34,Female,West,Salaried,Personal,104700.0,48,7.49,251200.0,2023-05-01,2003-10-07,739,0,1,61.06,2,303.28,2531.04,EMP1013,0,0,Current,235,0.1209,0.4168,Good,Good,0,0.38939999999999997,0.026215000000000002
LN100808,CUST20808,53,Male,East,Salaried,Education,50000.0,60,10.37,731400.0,2023-09-07,2019-04-24,627,0,5,32.44,2,5084.09,1071.48,EMP1005,0,0,Current,52,0.0176,0.0684,Fair,Good,0,0.6756,0.036294999999999994
LN100809,CUST20809,30,Female,East,Salaried,Personal,50000.0,24,10.41,292400.0,2022-08-07,2018-02-17,686,0,5,52.22,1,1808.1,2316.72,EMP1077,0,0,Fully Paid,54,0.0951,0.171,Good,Good,0,0.4778,0.036434999999999995
LN100810,CUST20810,37,Male,Central,Salaried,Home,50000.0,60,9.5,168400.0,2026-05-23,2014-03-02,850,2,6,38.66,1,3282.06,1050.09,EMP1072,0,0,Fully Paid,147,0.0748,0.2969,Excellent,Good,0,0.6134000000000001,0.033249999999999995
LN100811,CUST20811,35,Female,North,Self-Employed,Auto,55400.0,12,14.4,195300.0,2025-01-18,2017-08-18,797,0,2,3.42,0,2463.6,4984.64,EMP1058,1,0,Current,89,0.3063,0.2837,Very Good,Good,0,0.9658,0.0504
LN100812,CUST20812,55,Male,Central,Self-Employed,Personal,50000.0,180,20.69,341200.0,2021-08-20,2008-02-28,534,2,4,45.7,1,1748.2,903.74,EMP1016,0,0,Current,162,0.0318,0.1465,Poor,Good,0,0.5429999999999999,0.072415
LN100813,CUST20813,42,Male,West,Salaried,Education,50000.0,120,7.94,1042600.0,2022-08-16,2016-08-21,562,1,2,40.43,0,6370.09,605.05,EMP1009,0,0,Fully Paid,72,0.007,0.048,Poor,Good,0,0.5957,0.02779
LN100814,CUST20814,51,Female,South,Salaried,Education,50000.0,24,12.86,665100.0,2025-12-24,2016-11-22,797,1,2,61.03,1,2583.78,2373.8,EMP1010,0,0,Fully Paid,109,0.0428,0.0752,Very Good,Good,0,0.38969999999999994,0.045009999999999994
LN100815,CUST20815,23,Female,Central,Business Owner,Personal,50000.0,60,12.45,565700.0,2024-11-01,2004-11-17,738,1,2,60.7,3,1572.84,1123.63,EMP1050,0,0,Current,239,0.0238,0.0884,Good,Good,0,0.393,0.043574999999999996
LN100816,CUST20816,42,Male,South,Salaried,Home,50000.0,60,12.51,426900.0,2024-04-14,2016-03-13,683,2,6,21.64,5,2523.82,1125.15,EMP1012,0,0,Fully Paid,97,0.0316,0.1171,Good,Good,0,0.7836,0.04378499999999999
LN100817,CUST20817,49,Female,West,Self-Employed,Auto,50000.0,120,15.77,238100.0,2021-11-20,2019-04-03,714,0,4,18.26,0,1323.45,830.41,EMP1081,0,0,Current,32,0.0419,0.21,Good,Good,0,0.8174,0.055195
LN100818,CUST20818,40,Male,South,Salaried,Auto,50000.0,84,12.69,264900.0,2023-07-30,2008-06-25,659,0,4,17.55,1,1296.38,901.19,EMP1024,0,0,Current,181,0.0408,0.1888,Fair,Good,0,0.8245,0.04441499999999999
LN100819,CUST20819,51,Female,Central,Salaried,Business,50000.0,240,6.5,326600.0,2026-01-16,2013-11-14,636,0,7,18.4,3,2448.72,372.79,EMP1033,0,0,Current,146,0.0137,0.1531,Fair,Good,0,0.8160000000000001,0.02275
LN100820,CUST20820,34,Male,East,Retired,Home,50000.0,36,6.9,310700.0,2023-12-13,2014-07-05,727,0,4,51.4,0,3206.2,1541.57,EMP1007,0,0,Fully Paid,113,0.0595,0.1609,Good,Good,0,0.486,0.02415
LN100821,CUST20821,55,Male,North,Self-Employed,Personal,50000.0,24,8.09,308300.0,2025-01-05,2006-10-06,673,0,8,62.17,2,3067.22,2263.42,EMP1004,0,0,Fully Paid,219,0.0881,0.1622,Good,Good,0,0.37829999999999997,0.028314999999999996
LN100822,CUST20822,65,Male,West,Salaried,Education,55500.0,60,9.1,262200.0,2024-10-10,2020-12-29,736,1,1,27.28,0,5739.91,1154.78,EMP1119,0,0,Current,45,0.0529,0.2117,Good,Good,0,0.7272000000000001,0.031849999999999996
LN100823,CUST20823,36,Male,North,Salaried,Credit Card Refinance,50000.0,84,11.05,443900.0,2025-11-11,2015-07-26,644,0,3,60.65,0,2438.82,857.44,EMP1028,0,0,Current,124,0.0232,0.1126,Fair,Good,0,0.39349999999999996,0.038675
LN100824,CUST20824,35,Female,South,Salaried,Credit Card Refinance,50000.0,36,10.81,292700.0,2024-03-12,2019-07-22,726,0,1,22.84,0,1780.13,1632.44,EMP1118,0,0,Fully Paid,56,0.0669,0.1708,Good,Good,0,0.7716000000000001,0.037835
LN100825,CUST20825,55,Male,North,Salaried,Credit Card Refinance,50000.0,36,6.5,824400.0,2023-03-05,2020-08-03,700,0,4,31.59,0,3324.01,1532.45,EMP1098,0,0,Current,31,0.0223,0.0607,Good,Good,0,0.6840999999999999,0.02275
LN100826,CUST20826,57,Male,North,Business Owner,Education,50000.0,120,6.5,418150.0,2022-09-26,2013-05-04,593,0,8,21.65,0,1737.35,567.74,EMP1104,0,0,Current,113,0.0163,0.1196,Fair,Good,0,0.7835,0.02275
LN100827,CUST20827,34,Male,North,Business Owner,Education,50000.0,84,6.5,615700.0,2023-01-18,2004-01-24,775,0,8,45.19,2,966.03,742.47,EMP1076,0,0,Current,228,0.0145,0.0812,Very Good,Good,0,0.5481,0.02275
LN100828,CUST20828,35,Female,East,Salaried,Business,50000.0,24,6.53,577900.0,2023-03-20,2008-07-04,588,0,6,71.28,0,410.34,2227.99,EMP1051,0,0,Fully Paid,176,0.0463,0.0865,Fair,Good,0,0.2872,0.022854999999999997
LN100829,CUST20829,36,Male,East,Salaried,Business,50000.0,120,14.67,188400.0,2022-03-16,2016-10-02,766,0,7,19.62,0,5740.63,796.6,EMP1053,0,0,Current,65,0.0507,0.2654,Very Good,Good,0,0.8038,0.051344999999999995
LN100830,CUST20830,25,Male,East,Self-Employed,Credit Card Refinance,50000.0,24,10.63,1559600.0,2024-10-21,2015-01-09,709,0,9,65.08,1,3253.36,2321.81,EMP1013,0,0,Current,117,0.0179,0.0321,Good,Good,0,0.34920000000000007,0.037205
LN100831,CUST20831,29,Female,South,Salaried,Personal,50000.0,24,8.45,378900.0,2025-05-18,2009-03-28,721,0,7,7.46,0,4276.59,2271.64,EMP1059,0,0,Current,194,0.0719,0.132,Good,Good,0,0.9254,0.029574999999999994
LN100832,CUST20832,28,Male,West,Self-Employed,Personal,50000.0,36,6.5,684600.0,2025-12-25,2021-04-10,647,1,5,53.55,0,3001.61,1532.45,EMP1002,0,0,Current,57,0.0269,0.073,Fair,Good,0,0.4645,0.02275
LN100833,CUST20833,31,Female,West,Self-Employed,Personal,50000.0,120,8.26,699500.0,2025-08-12,2020-09-30,656,0,5,52.35,0,1925.55,613.53,EMP1053,0,0,Charged Off,58,0.0105,0.0715,Fair,Bad,1,0.47650000000000003,0.028909999999999995
LN100834,CUST20834,39,Female,South,Self-Employed,Education,122900.0,60,13.44,249500.0,2025-09-10,2021-04-04,680,0,6,56.83,0,3117.91,2824.11,EMP1051,1,1,Fully Paid,53,0.1358,0.4926,Good,Good,0,0.4317,0.04703999999999999
LN100835,CUST20835,42,Male,Central,Self-Employed,Business,50000.0,36,13.02,313200.0,2021-12-29,2009-06-18,596,0,3,14.84,2,1766.22,1685.18,EMP1033,1,0,Current,150,0.0646,0.1596,Fair,Good,0,0.8516,0.04556999999999999
LN100836,CUST20836,57,Female,West,Self-Employed,Business,50000.0,24,10.69,550600.0,2025-07-17,2023-12-30,717,0,3,47.32,0,1291.83,2323.2,EMP1054,0,0,Current,19,0.0506,0.0908,Good,Good,0,0.5267999999999999,0.037415
LN100837,CUST20837,29,Female,West,Retired,Personal,50000.0,84,10.65,189000.0,2025-12-17,2013-10-21,656,0,2,31.62,0,1270.94,846.95,EMP1012,0,0,Current,146,0.0538,0.2646,Fair,Good,0,0.6838,0.037274999999999996
LN100838,CUST20838,50,Male,South,Salaried,Auto,50000.0,60,6.5,421200.0,2024-06-23,2007-10-23,542,0,6,77.89,1,2504.63,978.31,EMP1100,0,0,Fully Paid,200,0.0279,0.1187,Poor,Good,0,0.22109999999999996,0.02275
LN100839,CUST20839,37,Male,North,Business Owner,Credit Card Refinance,50000.0,240,9.02,150000.0,2025-08-05,2009-09-26,802,0,4,56.05,0,1650.48,450.51,EMP1095,0,0,Fully Paid,190,0.036,0.3333,Excellent,Good,0,0.4395,0.03157
LN100840,CUST20840,39,Female,Central,Salaried,Auto,50000.0,84,13.28,444900.0,2025-10-13,2012-02-15,697,1,5,76.24,0,365.48,917.23,EMP1071,0,0,Current,164,0.0247,0.1124,Good,Good,0,0.23760000000000003,0.04648
LN100841,CUST20841,47,Female,West,Salaried,Auto,50000.0,24,9.34,942600.0,2024-08-29,2019-06-30,701,0,4,81.03,0,6829.45,2292.04,EMP1052,0,0,Current,62,0.0292,0.053,Good,Good,0,0.18969999999999998,0.03269
LN100842,CUST20842,27,Female,North,Salaried,Education,50000.0,84,16.7,441800.0,2021-12-17,2005-06-18,635,0,8,74.25,4,2773.88,1013.14,EMP1038,0,0,Fully Paid,198,0.0275,0.1132,Fair,Good,0,0.25749999999999995,0.05844999999999999
LN100843,CUST20843,44,Male,South,Self-Employed,Home,50000.0,36,15.36,197800.0,2026-04-09,2007-02-03,701,1,3,66.37,1,2049.5,1742.09,EMP1006,1,0,Fully Paid,230,0.1057,0.2528,Good,Good,0,0.33629999999999993,0.053759999999999995
LN100844,CUST20844,41,Male,West,Salaried,Auto,50000.0,240,10.05,326400.0,2025-05-30,2020-12-03,727,1,8,28.46,1,1715.56,484.17,EMP1107,0,0,Fully Paid,54,0.0178,0.1532,Good,Good,0,0.7154,0.035175
LN100845,CUST20845,45,Male,West,Business Owner,Auto,50000.0,12,10.65,620500.0,2022-06-04,2004-02-21,585,1,4,33.58,0,267.16,4410.92,EMP1110,0,0,Fully Paid,219,0.0853,0.0806,Fair,Good,0,0.6642,0.037274999999999996
LN100846,CUST20846,43,Male,Central,Self-Employed,Home,50000.0,36,18.61,484900.0,2025-03-24,2008-01-13,719,0,2,32.79,0,6188.91,1822.96,EMP1042,0,0,Fully Paid,206,0.0451,0.1031,Good,Good,0,0.6721,0.065135
LN100847,CUST20847,67,Male,North,Salaried,Personal,50000.0,48,14.21,567300.0,2024-04-12,2004-09-08,680,2,1,46.84,2,865.99,1371.6,EMP1031,0,0,Fully Paid,235,0.029,0.0881,Good,Good,0,0.5316,0.049735
LN100848,CUST20848,32,Female,South,Self-Employed,Auto,50000.0,12,11.72,402400.0,2025-12-09,2018-11-17,596,1,3,5.44,2,3061.6,4435.89,EMP1048,0,0,Fully Paid,85,0.1323,0.1243,Fair,Good,0,0.9456,0.04102
LN100849,CUST20849,34,Female,North,Business Owner,Personal,50000.0,36,12.09,290300.0,2022-07-25,2003-10-31,622,0,2,66.49,2,4907.66,1662.87,EMP1102,0,0,Current,225,0.0687,0.1722,Fair,Good,0,0.33510000000000006,0.042315
LN100850,CUST20850,33,Female,South,Self-Employed,Home,50000.0,48,11.98,474000.0,2022-11-06,2018-06-11,816,0,6,51.17,1,3699.01,1316.2,EMP1098,0,0,Current,53,0.0333,0.1055,Excellent,Good,0,0.48829999999999996,0.04193
LN100851,CUST20851,33,Female,North,Salaried,Business,50000.0,48,11.45,459300.0,2025-10-18,2021-06-22,730,0,5,49.76,0,2248.82,1303.23,EMP1093,0,0,Current,52,0.034,0.1089,Good,Good,0,0.5024,0.04007499999999999
LN100852,CUST20852,32,Female,Central,Business Owner,Auto,50000.0,48,8.07,778400.0,2021-10-28,2018-10-18,678,0,4,22.17,1,777.01,1222.29,EMP1047,0,0,Fully Paid,36,0.0188,0.0642,Good,Good,0,0.7783,0.028245
LN100853,CUST20853,53,Male,East,Self-Employed,Auto,94100.0,120,10.21,341700.0,2023-07-22,2014-06-08,790,1,5,57.04,1,5023.36,1254.51,EMP1051,0,0,Current,109,0.0441,0.2754,Very Good,Good,0,0.4296,0.035735
LN100854,CUST20854,55,Female,Central,Salaried,Auto,50000.0,48,6.9,454400.0,2022-07-20,2021-04-27,620,0,4,15.47,0,5049.3,1194.99,EMP1104,0,0,Current,15,0.0316,0.11,Fair,Good,0,0.8452999999999999,0.02415
LN100855,CUST20855,33,Male,North,Salaried,Personal,50000.0,180,13.82,408500.0,2022-09-19,2014-06-24,613,0,7,64.88,2,1939.75,659.83,EMP1018,0,0,Fully Paid,99,0.0194,0.1224,Fair,Good,0,0.35120000000000007,0.048369999999999996
LN100856,CUST20856,30,Female,South,Salaried,Personal,50000.0,24,11.08,1545200.0,2023-11-26,2011-01-08,620,0,6,30.93,0,5194.76,2332.25,EMP1023,0,0,Current,155,0.0181,0.0324,Fair,Good,0,0.6907,0.038779999999999995
LN100857,CUST20857,45,Female,South,Business Owner,Personal,50000.0,36,13.98,292400.0,2022-10-17,2020-04-23,802,0,7,61.53,0,5052.49,1708.4,EMP1090,0,0,Current,30,0.0701,0.171,Excellent,Good,0,0.38470000000000004,0.04893
LN100858,CUST20858,33,Male,South,Salaried,Credit Card Refinance,73400.0,60,7.42,358100.0,2025-04-07,2008-09-22,736,1,7,43.71,0,546.3,1468.0,EMP1097,1,0,Current,198,0.0492,0.205,Good,Good,0,0.5629,0.02597
LN100859,CUST20859,46,Male,West,Salaried,Credit Card Refinance,68600.0,36,16.05,261300.0,2026-04-25,2019-10-04,626,0,5,32.25,0,2391.72,2413.47,EMP1090,1,0,Current,79,0.1108,0.2625,Fair,Good,0,0.6775,0.056174999999999996
LN100860,CUST20860,42,Male,South,Business Owner,Personal,50000.0,36,15.65,906300.0,2024-10-04,2022-11-17,635,0,4,38.14,1,4058.26,1749.22,EMP1033,0,0,Current,23,0.0232,0.0552,Fair,Good,0,0.6186,0.054775
LN100861,CUST20861,23,Male,North,Salaried,Home,50000.0,180,6.5,944000.0,2025-09-05,2017-07-27,698,0,6,71.45,0,1973.91,435.55,EMP1001,0,0,Current,97,0.0055,0.053,Good,Good,0,0.2855,0.02275
LN100862,CUST20862,57,Female,North,Business Owner,Personal,50000.0,48,9.88,392700.0,2021-08-30,2018-01-13,606,0,3,27.14,0,849.76,1265.25,EMP1043,0,0,Fully Paid,44,0.0387,0.1273,Fair,Good,0,0.7285999999999999,0.03458
LN100863,CUST20863,59,Male,North,Salaried,Home,50000.0,36,10.23,849200.0,2021-12-10,2005-11-04,668,1,3,52.48,1,302.37,1618.76,EMP1023,0,0,Current,193,0.0229,0.0589,Fair,Good,0,0.47520000000000007,0.035805
LN100864,CUST20864,33,Male,West,Salaried,Education,50000.0,84,6.9,529900.0,2025-09-19,2018-05-18,615,1,1,49.63,1,5231.7,752.19,EMP1067,0,0,Current,88,0.017,0.0944,Fair,Good,0,0.5037,0.02415
LN100865,CUST20865,35,Female,South,Salaried,Auto,50000.0,12,10.67,650900.0,2024-10-01,2021-07-13,675,0,4,49.17,2,2594.68,4411.39,EMP1001,0,0,Current,39,0.0813,0.0768,Good,Good,0,0.5083,0.037344999999999996
LN100866,CUST20866,43,Female,West,Business Owner,Business,56500.0,60,13.29,256000.0,2023-12-13,2014-05-03,733,0,9,8.89,2,1018.68,1293.95,EMP1032,0,0,Current,115,0.0607,0.2207,Good,Good,0,0.9111,0.046514999999999994
LN100867,CUST20867,43,Female,West,Self-Employed,Credit Card Refinance,50000.0,12,10.0,483500.0,2024-06-26,2014-11-27,793,0,5,25.7,1,1644.89,4395.79,EMP1051,0,0,Current,115,0.1091,0.1034,Very Good,Good,0,0.743,0.034999999999999996
LN100868,CUST20868,47,Female,North,Business Owner,Personal,50000.0,24,6.5,1239000.0,2023-01-09,2016-10-16,578,0,4,93.97,1,6937.96,2227.31,EMP1027,0,0,Fully Paid,75,0.0216,0.0404,Poor,Good,0,0.06030000000000002,0.02275
LN100869,CUST20869,62,Male,North,Self-Employed,Personal,53400.0,12,13.97,997100.0,2023-12-23,2016-10-08,718,2,3,56.69,0,2224.45,4793.88,EMP1109,0,0,Fully Paid,86,0.0577,0.0536,Good,Good,0,0.43310000000000004,0.048895
LN100870,CUST20870,38,Male,West,Salaried,Personal,50000.0,180,8.97,446900.0,2023-09-05,2008-01-31,724,0,1,56.37,1,3761.04,506.24,EMP1037,0,0,Fully Paid,187,0.0136,0.1119,Good,Good,0,0.4363,0.031395
LN100871,CUST20871,31,Female,West,Salaried,Home,97900.0,12,9.3,746500.0,2023-02-18,2010-01-03,664,0,4,23.4,1,1924.31,8575.13,EMP1001,0,0,Current,157,0.1378,0.1311,Fair,Good,0,0.766,0.03255
LN100872,CUST20872,24,Female,South,Salaried,Credit Card Refinance,60500.0,48,16.88,1686500.0,2026-04-21,2021-03-25,641,0,3,9.63,0,7230.46,1741.98,EMP1110,0,0,Current,61,0.0124,0.0359,Fair,Good,0,0.9037,0.05907999999999999
LN100873,CUST20873,31,Male,North,Self-Employed,Personal,50000.0,36,12.77,681600.0,2026-05-11,2007-05-11,641,1,4,20.44,1,1738.16,1679.16,EMP1050,0,0,Current,228,0.0296,0.0734,Fair,Good,0,0.7956,0.044695
LN100874,CUST20874,39,Female,North,Business Owner,Home,51400.0,36,8.91,307500.0,2025-07-21,2018-10-08,559,2,4,50.07,0,4372.08,1632.35,EMP1057,0,0,Fully Paid,81,0.0637,0.1672,Poor,Good,0,0.49929999999999997,0.031184999999999997
LN100875,CUST20875,59,Female,South,Salaried,Business,53100.0,48,7.69,862100.0,2022-12-08,2011-10-23,730,0,5,26.55,0,1416.1,1288.61,EMP1015,0,0,Current,134,0.0179,0.0616,Good,Good,0,0.7344999999999999,0.026915
LN100876,CUST20876,34,Female,North,Self-Employed,Home,50000.0,48,14.59,424700.0,2025-04-02,2013-05-30,630,1,5,11.39,0,3673.89,1381.17,EMP1114,0,0,Current,142,0.039,0.1177,Fair,Good,0,0.8861,0.051065
LN100877,CUST20877,42,Female,South,Retired,Home,73100.0,84,14.37,578900.0,2021-12-16,2016-11-26,571,0,1,60.61,3,1152.71,1384.88,EMP1023,0,0,Fully Paid,61,0.0287,0.1263,Poor,Good,0,0.39390000000000003,0.05029499999999999
LN100878,CUST20878,39,Male,South,Salaried,Personal,50000.0,180,9.88,472200.0,2026-01-14,2019-07-06,700,1,4,34.79,1,2559.03,533.64,EMP1074,1,0,Current,78,0.0136,0.1059,Good,Good,0,0.6521,0.03458
LN100879,CUST20879,53,Female,North,Business Owner,Education,50000.0,36,7.47,299600.0,2023-08-10,2013-06-25,700,0,8,28.44,1,6778.66,1554.62,EMP1101,0,1,Fully Paid,121,0.0623,0.1669,Good,Good,0,0.7156,0.026144999999999998
LN100880,CUST20880,67,Female,North,Salaried,Personal,67900.0,12,12.73,524200.0,2026-04-17,2020-06-05,735,0,7,48.75,0,4438.99,6056.05,EMP1029,0,0,Current,70,0.1386,0.1295,Good,Good,0,0.5125,0.044555
LN100881,CUST20881,34,Male,Central,Self-Employed,Education,50000.0,120,13.4,753000.0,2021-09-15,2014-11-27,798,0,7,33.71,1,524.66,758.4,EMP1034,0,0,Fully Paid,82,0.0121,0.0664,Very Good,Good,0,0.6629,0.0469
LN100882,CUST20882,34,Female,East,Salaried,Home,50000.0,240,10.31,664200.0,2025-05-19,2012-09-27,682,1,1,80.1,2,4762.47,492.82,EMP1010,0,0,Current,152,0.0089,0.0753,Good,Good,0,0.19900000000000007,0.036085
LN100883,CUST20883,51,Male,Central,Salaried,Personal,50000.0,48,7.97,576100.0,2023-07-27,2008-08-21,660,0,5,56.17,1,378.39,1219.94,EMP1012,0,0,Current,179,0.0254,0.0868,Fair,Good,0,0.4383,0.027894999999999996
LN100884,CUST20884,47,Male,South,Salaried,Auto,50000.0,48,11.58,396200.0,2021-10-19,2005-08-05,654,0,1,33.02,0,2195.42,1306.4,EMP1073,1,0,Current,194,0.0396,0.1262,Fair,Good,0,0.6698,0.04053
LN100885,CUST20885,60,Male,West,Retired,Credit Card Refinance,50000.0,24,12.98,177600.0,2026-04-09,2022-12-17,660,2,5,71.04,0,1706.79,2376.62,EMP1090,0,0,Fully Paid,40,0.1606,0.2815,Fair,Good,0,0.28959999999999997,0.04543
LN100886,CUST20886,46,Male,North,Business Owner,Home,50000.0,48,9.94,431000.0,2023-12-07,2008-12-09,632,2,5,6.78,1,644.61,1266.69,EMP1004,0,0,Current,180,0.0353,0.116,Fair,Good,0,0.9322,0.034789999999999995
LN100887,CUST20887,36,Male,East,Salaried,Auto,50000.0,36,12.34,600100.0,2023-11-12,2005-02-01,651,1,8,39.37,1,3906.07,1668.85,EMP1058,0,0,Fully Paid,225,0.0334,0.0833,Fair,Good,0,0.6063000000000001,0.04319
LN100888,CUST20888,46,Female,North,Retired,Credit Card Refinance,50000.0,240,12.66,150000.0,2024-09-17,2012-09-08,633,1,5,79.56,0,3527.87,573.72,EMP1065,0,0,Fully Paid,144,0.0459,0.3333,Fair,Good,0,0.20440000000000003,0.044309999999999995
LN100889,CUST20889,52,Male,North,Self-Employed,Credit Card Refinance,50000.0,24,15.17,426400.0,2023-03-31,2010-10-07,612,0,2,58.68,0,2281.54,2428.37,EMP1006,0,0,Current,150,0.0683,0.1173,Fair,Good,0,0.4132,0.053094999999999996
LN100890,CUST20890,49,Male,Central,Business Owner,Business,58500.0,36,10.15,419900.0,2023-10-15,2004-08-25,792,0,10,22.86,0,3124.78,1891.75,EMP1030,0,0,Current,230,0.0541,0.1393,Very Good,Good,0,0.7714,0.035525
LN100891,CUST20891,45,Male,East,Salaried,Home,50000.0,60,7.85,267500.0,2025-03-18,2007-09-15,770,0,2,12.57,2,7797.6,1010.23,EMP1064,0,0,Current,210,0.0453,0.1869,Very Good,Good,0,0.8743,0.027475
LN100892,CUST20892,51,Male,Central,Salaried,Personal,50000.0,36,11.28,672100.0,2022-12-31,2011-05-31,558,1,8,14.79,1,4414.75,1643.57,EMP1029,0,0,Fully Paid,139,0.0293,0.0744,Poor,Good,0,0.8521,0.039479999999999994
LN100893,CUST20893,52,Female,South,Self-Employed,Personal,67500.0,48,16.9,743600.0,2024-02-27,2008-08-13,700,1,5,30.73,0,4794.54,1944.22,EMP1006,0,0,Fully Paid,186,0.0314,0.0908,Good,Good,0,0.6927,0.05914999999999999
LN100894,CUST20894,55,Female,South,Salaried,Business,50000.0,240,6.5,1199900.0,2024-02-20,2019-09-15,675,2,6,20.7,1,4042.34,372.79,EMP1104,0,0,Current,53,0.0037,0.0417,Good,Good,0,0.793,0.02275
LN100895,CUST20895,47,Female,South,Salaried,Home,50000.0,48,6.5,435600.0,2021-10-21,2012-12-18,689,0,4,21.42,1,1451.86,1185.75,EMP1071,0,0,Current,106,0.0327,0.1148,Good,Good,0,0.7857999999999999,0.02275
LN100896,CUST20896,38,Female,West,Salaried,Home,50000.0,180,11.15,900200.0,2023-10-28,2009-03-29,585,0,4,52.8,0,2081.33,573.02,EMP1117,0,0,Fully Paid,175,0.0076,0.0555,Fair,Good,0,0.472,0.039025
LN100897,CUST20897,41,Male,East,Salaried,Personal,50000.0,12,10.29,281900.0,2022-08-13,2016-02-20,559,1,6,28.07,2,2323.12,4402.54,EMP1059,0,0,Charged Off,78,0.1874,0.1774,Poor,Bad,1,0.7193,0.03601499999999999
LN100898,CUST20898,53,Female,Central,Salaried,Home,121700.0,24,10.83,360700.0,2022-03-19,2012-08-06,676,0,6,16.85,1,2540.82,5662.57,EMP1041,1,1,Current,115,0.1884,0.3374,Good,Good,0,0.8315,0.037905
LN100899,CUST20899,31,Female,North,Retired,Education,50000.0,180,10.71,642900.0,2023-08-09,2019-04-30,655,0,2,39.43,0,1061.55,559.23,EMP1071,0,0,Current,51,0.0104,0.0778,Fair,Good,0,0.6057,0.037485000000000004
LN100900,CUST20900,44,Male,West,Salaried,Business,50000.0,24,14.72,308400.0,2022-08-10,2004-07-24,644,0,4,63.23,2,2580.82,2417.69,EMP1042,0,0,Current,217,0.0941,0.1621,Fair,Good,0,0.3677,0.051519999999999996
LN100901,CUST20901,35,Female,South,Salaried,Education,50000.0,84,11.36,404700.0,2024-12-01,2006-11-30,666,0,5,66.73,1,298.67,865.62,EMP1066,0,0,Current,216,0.0257,0.1235,Fair,Good,0,0.3327,0.03976
LN100902,CUST20902,40,Female,North,Salaried,Personal,50000.0,48,14.12,702000.0,2025-07-14,2015-06-15,718,1,5,73.08,0,2666.27,1369.34,EMP1014,0,0,Current,121,0.0234,0.0712,Good,Good,0,0.2692,0.04941999999999999
